id,date,country,city,store,product,num_sold
7210,2010-03-22,Canada,,Premium Sticker Mart,Holographic Goose,207.0
7211,2010-03-22,Canada,,Premium Sticker Mart,Kaggle,1579.0
7212,2010-03-22,Canada,,Premium Sticker Mart,Kaggle Tiers,1365.0
7213,2010-03-22,Canada,,Premium Sticker Mart,Kerneler,572.0
7214,2010-03-22,Canada,,Premium Sticker Mart,Kerneler Dark Mode,945.0
7215,2010-03-22,Finland,,Discount Stickers,Holographic Goose,90.0
7216,2010-03-22,Finland,,Discount Stickers,Kaggle,626.0
7217,2010-03-22,Finland,,Discount Stickers,Kaggle Tiers,553.0
7218,2010-03-22,Finland,,Discount Stickers,Kerneler,221.0
7219,2010-03-22,Finland,,Discount Stickers,Kerneler Dark Mode,376.0
7220,2010-03-22,Finland,,Stickers for Less,Holographic Goose,185.0
7221,2010-03-22,Finland,,Stickers for Less,Kaggle,1208.0
7222,2010-03-22,Finland,,Stickers for Less,Kaggle Tiers,1162.0
7223,2010-03-22,Finland,,Stickers for Less,Kerneler,473.0
7224,2010-03-22,Finland,,Stickers for Less,Kerneler Dark Mode,733.0
7225,2010-03-22,Finland,,Premium Sticker Mart,Holographic Goose,200.0
7226,2010-03-22,Finland,,Premium Sticker Mart,Kaggle,1496.0
7227,2010-03-22,Finland,,Premium Sticker Mart,Kaggle Tiers,1328.0
7228,2010-03-22,Finland,,Premium Sticker Mart,Kerneler,522.0
7229,2010-03-22,Finland,,Premium Sticker Mart,Kerneler Dark Mode,929.0
7230,2010-03-22,Italy,,Discount Stickers,Holographic Goose,69.0
7231,2010-03-22,Italy,,Discount Stickers,Kaggle,486.0
7232,2010-03-22,Italy,,Discount Stickers,Kaggle Tiers,433.0
7233,2010-03-22,Italy,,Discount Stickers,Kerneler,181.0
7234,2010-03-22,Italy,,Discount Stickers,Kerneler Dark Mode,300.0
7235,2010-03-22,Italy,,Stickers for Less,Holographic Goose,145.0
7236,2010-03-22,Italy,,Stickers for Less,Kaggle,962.0
7237,2010-03-22,Italy,,Stickers for Less,Kaggle Tiers,811.0
7238,2010-03-22,Italy,,Stickers for Less,Kerneler,372.0
7239,2010-03-22,Italy,,Stickers for Less,Kerneler Dark Mode,629.0
7240,2010-03-22,Italy,,Premium Sticker Mart,Holographic Goose,165.0
7241,2010-03-22,Italy,,Premium Sticker Mart,Kaggle,1098.0
7242,2010-03-22,Italy,,Premium Sticker Mart,Kaggle Tiers,1106.0
7243,2010-03-22,Italy,,Premium Sticker Mart,Kerneler,422.0
7244,2010-03-22,Italy,,Premium Sticker Mart,Kerneler Dark Mode,763.0
7245,2010-03-22,Kenya,,Discount Stickers,Holographic Goose,
7246,2010-03-22,Kenya,,Discount Stickers,Kaggle,13.0
7247,2010-03-22,Kenya,,Discount Stickers,Kaggle Tiers,10.0
7248,2010-03-22,Kenya,,Discount Stickers,Kerneler,
7249,2010-03-22,Kenya,,Discount Stickers,Kerneler Dark Mode,8.0
7250,2010-03-22,Kenya,,Stickers for Less,Holographic Goose,
7251,2010-03-22,Kenya,,Stickers for Less,Kaggle,22.0
7252,2010-03-22,Kenya,,Stickers for Less,Kaggle Tiers,21.0
7253,2010-03-22,Kenya,,Stickers for Less,Kerneler,8.0
7254,2010-03-22,Kenya,,Stickers for Less,Kerneler Dark Mode,15.0
7255,2010-03-22,Kenya,,Premium Sticker Mart,Holographic Goose,
7256,2010-03-22,Kenya,,Premium Sticker Mart,Kaggle,28.0
7257,2010-03-22,Kenya,,Premium Sticker Mart,Kaggle Tiers,24.0
7258,2010-03-22,Kenya,,Premium Sticker Mart,Kerneler,11.0
7259,2010-03-22,Kenya,,Premium Sticker Mart,Kerneler Dark Mode,18.0
7260,2010-03-22,Norway,,Discount Stickers,Holographic Goose,158.0
7261,2010-03-22,Norway,,Discount Stickers,Kaggle,1054.0
7262,2010-03-22,Norway,,Discount Stickers,Kaggle Tiers,1004.0
7263,2010-03-22,Norway,,Discount Stickers,Kerneler,460.0
7264,2010-03-22,Norway,,Discount Stickers,Kerneler Dark Mode,671.0
7265,2010-03-22,Norway,,Stickers for Less,Holographic Goose,332.0
7266,2010-03-22,Norway,,Stickers for Less,Kaggle,2466.0
7267,2010-03-22,Norway,,Stickers for Less,Kaggle Tiers,1900.0
7268,2010-03-22,Norway,,Stickers for Less,Kerneler,887.0
7269,2010-03-22,Norway,,Stickers for Less,Kerneler Dark Mode,1469.0
7270,2010-03-22,Norway,,Premium Sticker Mart,Holographic Goose,365.0
7271,2010-03-22,Norway,,Premium Sticker Mart,Kaggle,2762.0
7272,2010-03-22,Norway,,Premium Sticker Mart,Kaggle Tiers,2380.0
7273,2010-03-22,Norway,,Premium Sticker Mart,Kerneler,1059.0
7274,2010-03-22,Norway,,Premium Sticker Mart,Kerneler Dark Mode,1868.0
7275,2010-03-22,Singapore,,Discount Stickers,Holographic Goose,88.0
7276,2010-03-22,Singapore,,Discount Stickers,Kaggle,572.0
7277,2010-03-22,Singapore,,Discount Stickers,Kaggle Tiers,541.0
7278,2010-03-22,Singapore,,Discount Stickers,Kerneler,242.0
7279,2010-03-22,Singapore,,Discount Stickers,Kerneler Dark Mode,378.0
7280,2010-03-22,Singapore,,Stickers for Less,Holographic Goose,183.0
7281,2010-03-22,Singapore,,Stickers for Less,Kaggle,1282.0
7282,2010-03-22,Singapore,,Stickers for Less,Kaggle Tiers,1070.0
7283,2010-03-22,Singapore,,Stickers for Less,Kerneler,420.0
7284,2010-03-22,Singapore,,Stickers for Less,Kerneler Dark Mode,770.0
7285,2010-03-22,Singapore,,Premium Sticker Mart,Holographic Goose,202.0
7286,2010-03-22,Singapore,,Premium Sticker Mart,Kaggle,1361.0
7287,2010-03-22,Singapore,,Premium Sticker Mart,Kaggle Tiers,1315.0
7288,2010-03-22,Singapore,,Premium Sticker Mart,Kerneler,540.0
7289,2010-03-22,Singapore,,Premium Sticker Mart,Kerneler Dark Mode,946.0
7290,2010-03-23,Canada,,Discount Stickers,Holographic Goose,
7291,2010-03-23,Canada,,Discount Stickers,Kaggle,563.0
7292,2010-03-23,Canada,,Discount Stickers,Kaggle Tiers,545.0
7293,2010-03-23,Canada,,Discount Stickers,Kerneler,252.0
7294,2010-03-23,Canada,,Discount Stickers,Kerneler Dark Mode,414.0
7295,2010-03-23,Canada,,Stickers for Less,Holographic Goose,
7296,2010-03-23,Canada,,Stickers for Less,Kaggle,1086.0
7297,2010-03-23,Canada,,Stickers for Less,Kaggle Tiers,1059.0
7298,2010-03-23,Canada,,Stickers for Less,Kerneler,427.0
7299,2010-03-23,Canada,,Stickers for Less,Kerneler Dark Mode,803.0
7300,2010-03-23,Canada,,Premium Sticker Mart,Holographic Goose,221.0
7301,2010-03-23,Canada,,Premium Sticker Mart,Kaggle,1445.0
7302,2010-03-23,Canada,,Premium Sticker Mart,Kaggle Tiers,1409.0
7303,2010-03-23,Canada,,Premium Sticker Mart,Kerneler,565.0
7304,2010-03-23,Canada,,Premium Sticker Mart,Kerneler Dark Mode,978.0
7305,2010-03-23,Finland,,Discount Stickers,Holographic Goose,84.0
7306,2010-03-23,Finland,,Discount Stickers,Kaggle,597.0
7307,2010-03-23,Finland,,Discount Stickers,Kaggle Tiers,545.0
7308,2010-03-23,Finland,,Discount Stickers,Kerneler,245.0
7309,2010-03-23,Finland,,Discount Stickers,Kerneler Dark Mode,438.0
7310,2010-03-23,Finland,,Stickers for Less,Holographic Goose,175.0
7311,2010-03-23,Finland,,Stickers for Less,Kaggle,1134.0
7312,2010-03-23,Finland,,Stickers for Less,Kaggle Tiers,1174.0
7313,2010-03-23,Finland,,Stickers for Less,Kerneler,520.0
7314,2010-03-23,Finland,,Stickers for Less,Kerneler Dark Mode,763.0
7315,2010-03-23,Finland,,Premium Sticker Mart,Holographic Goose,209.0
7316,2010-03-23,Finland,,Premium Sticker Mart,Kaggle,1375.0
7317,2010-03-23,Finland,,Premium Sticker Mart,Kaggle Tiers,1233.0
7318,2010-03-23,Finland,,Premium Sticker Mart,Kerneler,559.0
7319,2010-03-23,Finland,,Premium Sticker Mart,Kerneler Dark Mode,960.0
7320,2010-03-23,Italy,,Discount Stickers,Holographic Goose,67.0
7321,2010-03-23,Italy,,Discount Stickers,Kaggle,440.0
7322,2010-03-23,Italy,,Discount Stickers,Kaggle Tiers,395.0
7323,2010-03-23,Italy,,Discount Stickers,Kerneler,175.0
7324,2010-03-23,Italy,,Discount Stickers,Kerneler Dark Mode,274.0
7325,2010-03-23,Italy,,Stickers for Less,Holographic Goose,121.0
7326,2010-03-23,Italy,,Stickers for Less,Kaggle,926.0
7327,2010-03-23,Italy,,Stickers for Less,Kaggle Tiers,903.0
7328,2010-03-23,Italy,,Stickers for Less,Kerneler,403.0
7329,2010-03-23,Italy,,Stickers for Less,Kerneler Dark Mode,590.0
7330,2010-03-23,Italy,,Premium Sticker Mart,Holographic Goose,150.0
7331,2010-03-23,Italy,,Premium Sticker Mart,Kaggle,1157.0
7332,2010-03-23,Italy,,Premium Sticker Mart,Kaggle Tiers,999.0
7333,2010-03-23,Italy,,Premium Sticker Mart,Kerneler,386.0
7334,2010-03-23,Italy,,Premium Sticker Mart,Kerneler Dark Mode,695.0
7335,2010-03-23,Kenya,,Discount Stickers,Holographic Goose,
7336,2010-03-23,Kenya,,Discount Stickers,Kaggle,11.0
7337,2010-03-23,Kenya,,Discount Stickers,Kaggle Tiers,10.0
7338,2010-03-23,Kenya,,Discount Stickers,Kerneler,
7339,2010-03-23,Kenya,,Discount Stickers,Kerneler Dark Mode,8.0
7340,2010-03-23,Kenya,,Stickers for Less,Holographic Goose,
7341,2010-03-23,Kenya,,Stickers for Less,Kaggle,25.0
7342,2010-03-23,Kenya,,Stickers for Less,Kaggle Tiers,21.0
7343,2010-03-23,Kenya,,Stickers for Less,Kerneler,9.0
7344,2010-03-23,Kenya,,Stickers for Less,Kerneler Dark Mode,15.0
7345,2010-03-23,Kenya,,Premium Sticker Mart,Holographic Goose,
7346,2010-03-23,Kenya,,Premium Sticker Mart,Kaggle,28.0
7347,2010-03-23,Kenya,,Premium Sticker Mart,Kaggle Tiers,25.0
7348,2010-03-23,Kenya,,Premium Sticker Mart,Kerneler,10.0
7349,2010-03-23,Kenya,,Premium Sticker Mart,Kerneler Dark Mode,17.0
7350,2010-03-23,Norway,,Discount Stickers,Holographic Goose,142.0
7351,2010-03-23,Norway,,Discount Stickers,Kaggle,1087.0
7352,2010-03-23,Norway,,Discount Stickers,Kaggle Tiers,1007.0
7353,2010-03-23,Norway,,Discount Stickers,Kerneler,407.0
7354,2010-03-23,Norway,,Discount Stickers,Kerneler Dark Mode,810.0
7355,2010-03-23,Norway,,Stickers for Less,Holographic Goose,333.0
7356,2010-03-23,Norway,,Stickers for Less,Kaggle,2127.0
7357,2010-03-23,Norway,,Stickers for Less,Kaggle Tiers,1887.0
7358,2010-03-23,Norway,,Stickers for Less,Kerneler,927.0
7359,2010-03-23,Norway,,Stickers for Less,Kerneler Dark Mode,1675.0
7360,2010-03-23,Norway,,Premium Sticker Mart,Holographic Goose,394.0
7361,2010-03-23,Norway,,Premium Sticker Mart,Kaggle,2895.0
7362,2010-03-23,Norway,,Premium Sticker Mart,Kaggle Tiers,2458.0
7363,2010-03-23,Norway,,Premium Sticker Mart,Kerneler,1065.0
7364,2010-03-23,Norway,,Premium Sticker Mart,Kerneler Dark Mode,1657.0
7365,2010-03-23,Singapore,,Discount Stickers,Holographic Goose,91.0
7366,2010-03-23,Singapore,,Discount Stickers,Kaggle,639.0
7367,2010-03-23,Singapore,,Discount Stickers,Kaggle Tiers,517.0
7368,2010-03-23,Singapore,,Discount Stickers,Kerneler,236.0
7369,2010-03-23,Singapore,,Discount Stickers,Kerneler Dark Mode,404.0
7370,2010-03-23,Singapore,,Stickers for Less,Holographic Goose,190.0
7371,2010-03-23,Singapore,,Stickers for Less,Kaggle,1263.0
7372,2010-03-23,Singapore,,Stickers for Less,Kaggle Tiers,1170.0
7373,2010-03-23,Singapore,,Stickers for Less,Kerneler,471.0
7374,2010-03-23,Singapore,,Stickers for Less,Kerneler Dark Mode,861.0
7375,2010-03-23,Singapore,,Premium Sticker Mart,Holographic Goose,201.0
7376,2010-03-23,Singapore,,Premium Sticker Mart,Kaggle,1390.0
7377,2010-03-23,Singapore,,Premium Sticker Mart,Kaggle Tiers,1310.0
7378,2010-03-23,Singapore,,Premium Sticker Mart,Kerneler,541.0
7379,2010-03-23,Singapore,,Premium Sticker Mart,Kerneler Dark Mode,1027.0
7380,2010-03-24,Canada,,Discount Stickers,Holographic Goose,
7381,2010-03-24,Canada,,Discount Stickers,Kaggle,628.0
7382,2010-03-24,Canada,,Discount Stickers,Kaggle Tiers,545.0
7383,2010-03-24,Canada,,Discount Stickers,Kerneler,248.0
7384,2010-03-24,Canada,,Discount Stickers,Kerneler Dark Mode,354.0
7385,2010-03-24,Canada,,Stickers for Less,Holographic Goose,
7386,2010-03-24,Canada,,Stickers for Less,Kaggle,1259.0
7387,2010-03-24,Canada,,Stickers for Less,Kaggle Tiers,1136.0
7388,2010-03-24,Canada,,Stickers for Less,Kerneler,506.0
7389,2010-03-24,Canada,,Stickers for Less,Kerneler Dark Mode,793.0
7390,2010-03-24,Canada,,Premium Sticker Mart,Holographic Goose,227.0
7391,2010-03-24,Canada,,Premium Sticker Mart,Kaggle,1504.0
7392,2010-03-24,Canada,,Premium Sticker Mart,Kaggle Tiers,1302.0
7393,2010-03-24,Canada,,Premium Sticker Mart,Kerneler,593.0
7394,2010-03-24,Canada,,Premium Sticker Mart,Kerneler Dark Mode,990.0
7395,2010-03-24,Finland,,Discount Stickers,Holographic Goose,79.0
7396,2010-03-24,Finland,,Discount Stickers,Kaggle,603.0
7397,2010-03-24,Finland,,Discount Stickers,Kaggle Tiers,540.0
7398,2010-03-24,Finland,,Discount Stickers,Kerneler,237.0
7399,2010-03-24,Finland,,Discount Stickers,Kerneler Dark Mode,394.0
7400,2010-03-24,Finland,,Stickers for Less,Holographic Goose,169.0
7401,2010-03-24,Finland,,Stickers for Less,Kaggle,1260.0
7402,2010-03-24,Finland,,Stickers for Less,Kaggle Tiers,1123.0
7403,2010-03-24,Finland,,Stickers for Less,Kerneler,503.0
7404,2010-03-24,Finland,,Stickers for Less,Kerneler Dark Mode,777.0
7405,2010-03-24,Finland,,Premium Sticker Mart,Holographic Goose,226.0
7406,2010-03-24,Finland,,Premium Sticker Mart,Kaggle,1352.0
7407,2010-03-24,Finland,,Premium Sticker Mart,Kaggle Tiers,1258.0
7408,2010-03-24,Finland,,Premium Sticker Mart,Kerneler,520.0
7409,2010-03-24,Finland,,Premium Sticker Mart,Kerneler Dark Mode,916.0
7410,2010-03-24,Italy,,Discount Stickers,Holographic Goose,69.0
7411,2010-03-24,Italy,,Discount Stickers,Kaggle,417.0
7412,2010-03-24,Italy,,Discount Stickers,Kaggle Tiers,429.0
7413,2010-03-24,Italy,,Discount Stickers,Kerneler,171.0
7414,2010-03-24,Italy,,Discount Stickers,Kerneler Dark Mode,312.0
7415,2010-03-24,Italy,,Stickers for Less,Holographic Goose,125.0
7416,2010-03-24,Italy,,Stickers for Less,Kaggle,895.0
7417,2010-03-24,Italy,,Stickers for Less,Kaggle Tiers,805.0
7418,2010-03-24,Italy,,Stickers for Less,Kerneler,392.0
7419,2010-03-24,Italy,,Stickers for Less,Kerneler Dark Mode,584.0
7420,2010-03-24,Italy,,Premium Sticker Mart,Holographic Goose,174.0
7421,2010-03-24,Italy,,Premium Sticker Mart,Kaggle,1066.0
7422,2010-03-24,Italy,,Premium Sticker Mart,Kaggle Tiers,962.0
7423,2010-03-24,Italy,,Premium Sticker Mart,Kerneler,420.0
7424,2010-03-24,Italy,,Premium Sticker Mart,Kerneler Dark Mode,635.0
7425,2010-03-24,Kenya,,Discount Stickers,Holographic Goose,
7426,2010-03-24,Kenya,,Discount Stickers,Kaggle,13.0
7427,2010-03-24,Kenya,,Discount Stickers,Kaggle Tiers,10.0
7428,2010-03-24,Kenya,,Discount Stickers,Kerneler,
7429,2010-03-24,Kenya,,Discount Stickers,Kerneler Dark Mode,8.0
7430,2010-03-24,Kenya,,Stickers for Less,Holographic Goose,
7431,2010-03-24,Kenya,,Stickers for Less,Kaggle,24.0
7432,2010-03-24,Kenya,,Stickers for Less,Kaggle Tiers,24.0
7433,2010-03-24,Kenya,,Stickers for Less,Kerneler,9.0
7434,2010-03-24,Kenya,,Stickers for Less,Kerneler Dark Mode,17.0
7435,2010-03-24,Kenya,,Premium Sticker Mart,Holographic Goose,
7436,2010-03-24,Kenya,,Premium Sticker Mart,Kaggle,27.0
7437,2010-03-24,Kenya,,Premium Sticker Mart,Kaggle Tiers,24.0
7438,2010-03-24,Kenya,,Premium Sticker Mart,Kerneler,11.0
7439,2010-03-24,Kenya,,Premium Sticker Mart,Kerneler Dark Mode,20.0
7440,2010-03-24,Norway,,Discount Stickers,Holographic Goose,156.0
7441,2010-03-24,Norway,,Discount Stickers,Kaggle,1081.0
7442,2010-03-24,Norway,,Discount Stickers,Kaggle Tiers,1024.0
7443,2010-03-24,Norway,,Discount Stickers,Kerneler,464.0
7444,2010-03-24,Norway,,Discount Stickers,Kerneler Dark Mode,698.0
7445,2010-03-24,Norway,,Stickers for Less,Holographic Goose,330.0
7446,2010-03-24,Norway,,Stickers for Less,Kaggle,2393.0
7447,2010-03-24,Norway,,Stickers for Less,Kaggle Tiers,1945.0
7448,2010-03-24,Norway,,Stickers for Less,Kerneler,893.0
7449,2010-03-24,Norway,,Stickers for Less,Kerneler Dark Mode,1550.0
7450,2010-03-24,Norway,,Premium Sticker Mart,Holographic Goose,414.0
7451,2010-03-24,Norway,,Premium Sticker Mart,Kaggle,2715.0
7452,2010-03-24,Norway,,Premium Sticker Mart,Kaggle Tiers,2296.0
7453,2010-03-24,Norway,,Premium Sticker Mart,Kerneler,940.0
7454,2010-03-24,Norway,,Premium Sticker Mart,Kerneler Dark Mode,1838.0
7455,2010-03-24,Singapore,,Discount Stickers,Holographic Goose,84.0
7456,2010-03-24,Singapore,,Discount Stickers,Kaggle,582.0
7457,2010-03-24,Singapore,,Discount Stickers,Kaggle Tiers,543.0
7458,2010-03-24,Singapore,,Discount Stickers,Kerneler,246.0
7459,2010-03-24,Singapore,,Discount Stickers,Kerneler Dark Mode,400.0
7460,2010-03-24,Singapore,,Stickers for Less,Holographic Goose,178.0
7461,2010-03-24,Singapore,,Stickers for Less,Kaggle,1139.0
7462,2010-03-24,Singapore,,Stickers for Less,Kaggle Tiers,1165.0
7463,2010-03-24,Singapore,,Stickers for Less,Kerneler,467.0
7464,2010-03-24,Singapore,,Stickers for Less,Kerneler Dark Mode,860.0
7465,2010-03-24,Singapore,,Premium Sticker Mart,Holographic Goose,187.0
7466,2010-03-24,Singapore,,Premium Sticker Mart,Kaggle,1404.0
7467,2010-03-24,Singapore,,Premium Sticker Mart,Kaggle Tiers,1277.0
7468,2010-03-24,Singapore,,Premium Sticker Mart,Kerneler,564.0
7469,2010-03-24,Singapore,,Premium Sticker Mart,Kerneler Dark Mode,879.0
7470,2010-03-25,Canada,,Discount Stickers,Holographic Goose,
7471,2010-03-25,Canada,,Discount Stickers,Kaggle,674.0
7472,2010-03-25,Canada,,Discount Stickers,Kaggle Tiers,494.0
7473,2010-03-25,Canada,,Discount Stickers,Kerneler,238.0
7474,2010-03-25,Canada,,Discount Stickers,Kerneler Dark Mode,368.0
7475,2010-03-25,Canada,,Stickers for Less,Holographic Goose,
7476,2010-03-25,Canada,,Stickers for Less,Kaggle,1129.0
7477,2010-03-25,Canada,,Stickers for Less,Kaggle Tiers,1075.0
7478,2010-03-25,Canada,,Stickers for Less,Kerneler,506.0
7479,2010-03-25,Canada,,Stickers for Less,Kerneler Dark Mode,788.0
7480,2010-03-25,Canada,,Premium Sticker Mart,Holographic Goose,225.0
7481,2010-03-25,Canada,,Premium Sticker Mart,Kaggle,1504.0
7482,2010-03-25,Canada,,Premium Sticker Mart,Kaggle Tiers,1253.0
7483,2010-03-25,Canada,,Premium Sticker Mart,Kerneler,556.0
7484,2010-03-25,Canada,,Premium Sticker Mart,Kerneler Dark Mode,906.0
7485,2010-03-25,Finland,,Discount Stickers,Holographic Goose,93.0
7486,2010-03-25,Finland,,Discount Stickers,Kaggle,606.0
7487,2010-03-25,Finland,,Discount Stickers,Kaggle Tiers,501.0
7488,2010-03-25,Finland,,Discount Stickers,Kerneler,260.0
7489,2010-03-25,Finland,,Discount Stickers,Kerneler Dark Mode,344.0
7490,2010-03-25,Finland,,Stickers for Less,Holographic Goose,172.0
7491,2010-03-25,Finland,,Stickers for Less,Kaggle,1360.0
7492,2010-03-25,Finland,,Stickers for Less,Kaggle Tiers,938.0
7493,2010-03-25,Finland,,Stickers for Less,Kerneler,471.0
7494,2010-03-25,Finland,,Stickers for Less,Kerneler Dark Mode,777.0
7495,2010-03-25,Finland,,Premium Sticker Mart,Holographic Goose,200.0
7496,2010-03-25,Finland,,Premium Sticker Mart,Kaggle,1473.0
7497,2010-03-25,Finland,,Premium Sticker Mart,Kaggle Tiers,1240.0
7498,2010-03-25,Finland,,Premium Sticker Mart,Kerneler,517.0
7499,2010-03-25,Finland,,Premium Sticker Mart,Kerneler Dark Mode,898.0
7500,2010-03-25,Italy,,Discount Stickers,Holographic Goose,61.0
7501,2010-03-25,Italy,,Discount Stickers,Kaggle,488.0
7502,2010-03-25,Italy,,Discount Stickers,Kaggle Tiers,378.0
7503,2010-03-25,Italy,,Discount Stickers,Kerneler,185.0
7504,2010-03-25,Italy,,Discount Stickers,Kerneler Dark Mode,340.0
7505,2010-03-25,Italy,,Stickers for Less,Holographic Goose,133.0
7506,2010-03-25,Italy,,Stickers for Less,Kaggle,832.0
7507,2010-03-25,Italy,,Stickers for Less,Kaggle Tiers,883.0
7508,2010-03-25,Italy,,Stickers for Less,Kerneler,373.0
7509,2010-03-25,Italy,,Stickers for Less,Kerneler Dark Mode,611.0
7510,2010-03-25,Italy,,Premium Sticker Mart,Holographic Goose,160.0
7511,2010-03-25,Italy,,Premium Sticker Mart,Kaggle,1102.0
7512,2010-03-25,Italy,,Premium Sticker Mart,Kaggle Tiers,963.0
7513,2010-03-25,Italy,,Premium Sticker Mart,Kerneler,429.0
7514,2010-03-25,Italy,,Premium Sticker Mart,Kerneler Dark Mode,706.0
7515,2010-03-25,Kenya,,Discount Stickers,Holographic Goose,
7516,2010-03-25,Kenya,,Discount Stickers,Kaggle,12.0
7517,2010-03-25,Kenya,,Discount Stickers,Kaggle Tiers,9.0
7518,2010-03-25,Kenya,,Discount Stickers,Kerneler,
7519,2010-03-25,Kenya,,Discount Stickers,Kerneler Dark Mode,8.0
7520,2010-03-25,Kenya,,Stickers for Less,Holographic Goose,
7521,2010-03-25,Kenya,,Stickers for Less,Kaggle,22.0
7522,2010-03-25,Kenya,,Stickers for Less,Kaggle Tiers,23.0
7523,2010-03-25,Kenya,,Stickers for Less,Kerneler,9.0
7524,2010-03-25,Kenya,,Stickers for Less,Kerneler Dark Mode,14.0
7525,2010-03-25,Kenya,,Premium Sticker Mart,Holographic Goose,
7526,2010-03-25,Kenya,,Premium Sticker Mart,Kaggle,28.0
7527,2010-03-25,Kenya,,Premium Sticker Mart,Kaggle Tiers,26.0
7528,2010-03-25,Kenya,,Premium Sticker Mart,Kerneler,12.0
7529,2010-03-25,Kenya,,Premium Sticker Mart,Kerneler Dark Mode,20.0
7530,2010-03-25,Norway,,Discount Stickers,Holographic Goose,154.0
7531,2010-03-25,Norway,,Discount Stickers,Kaggle,1134.0
7532,2010-03-25,Norway,,Discount Stickers,Kaggle Tiers,946.0
7533,2010-03-25,Norway,,Discount Stickers,Kerneler,455.0
7534,2010-03-25,Norway,,Discount Stickers,Kerneler Dark Mode,733.0
7535,2010-03-25,Norway,,Stickers for Less,Holographic Goose,333.0
7536,2010-03-25,Norway,,Stickers for Less,Kaggle,2160.0
7537,2010-03-25,Norway,,Stickers for Less,Kaggle Tiers,2079.0
7538,2010-03-25,Norway,,Stickers for Less,Kerneler,887.0
7539,2010-03-25,Norway,,Stickers for Less,Kerneler Dark Mode,1437.0
7540,2010-03-25,Norway,,Premium Sticker Mart,Holographic Goose,408.0
7541,2010-03-25,Norway,,Premium Sticker Mart,Kaggle,2640.0
7542,2010-03-25,Norway,,Premium Sticker Mart,Kaggle Tiers,2352.0
7543,2010-03-25,Norway,,Premium Sticker Mart,Kerneler,949.0
7544,2010-03-25,Norway,,Premium Sticker Mart,Kerneler Dark Mode,1781.0
7545,2010-03-25,Singapore,,Discount Stickers,Holographic Goose,90.0
7546,2010-03-25,Singapore,,Discount Stickers,Kaggle,584.0
7547,2010-03-25,Singapore,,Discount Stickers,Kaggle Tiers,559.0
7548,2010-03-25,Singapore,,Discount Stickers,Kerneler,242.0
7549,2010-03-25,Singapore,,Discount Stickers,Kerneler Dark Mode,402.0
7550,2010-03-25,Singapore,,Stickers for Less,Holographic Goose,182.0
7551,2010-03-25,Singapore,,Stickers for Less,Kaggle,1117.0
7552,2010-03-25,Singapore,,Stickers for Less,Kaggle Tiers,1036.0
